price,rooms,area,cadastral_income,build_year,postal_code,build_year_missing,cadastral_income_missing,property_type_Apartment,property_type_House,property_type_Other,has_equipped_kitchen_Fully equipped,has_equipped_kitchen_Not equipped,has_equipped_kitchen_Partially equipped,has_equipped_kitchen_nan,garage_1.0,garage_nan,has_garden_0.0,has_garden_1.0,has_garden_nan,has_swimming_pool_0.0,has_swimming_pool_1.0,has_swimming_pool_nan
229000.0,-0.929401350118446,-0.039248467559099914,-0.019475014144220176,0.3115201757855099,-1.5566855265837463,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
299000.0,-0.929401350118446,-0.04032024921727823,-0.019475014144220176,-2.708605250564273,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
275000.0,1.2209401284313308,0.01719869977162512,-0.019475014144220176,0.3384855813779186,-1.5492759485458072,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
315000.0,-0.39181598048100186,-0.025672566555507814,-0.019475014144220176,0.44634720374755377,-1.5122280583561125,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
290000.0,-0.39181598048100186,-0.025672566555507814,-0.019475014144220176,0.44634720374755377,-1.5122280583561125,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
209000.0,-1.4669867197558903,-0.04567915750816985,-0.019475014144220176,0.6890358540792327,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
269000.0,-0.39181598048100186,-0.031745995951851645,-0.019475014144220176,-0.7940614535032499,-1.5492759485458072,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
190000.0,-0.929401350118446,-0.03817668590092159,-0.019475014144220176,0.44634720374755377,-1.5566855265837463,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
350000.0,-0.39181598048100186,-0.0156692710791768,-0.019475014144220176,0.3384855813779186,-1.5492759485458072,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
560000.0,-0.39181598048100186,-0.01352570776282015,-0.019475014144220176,-0.22778793606266562,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
415000.0,-0.929401350118446,-0.0388912070063738,-0.025888145181936335,0.5002780149323713,-1.5566855265837463,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
250000.0,-0.39181598048100186,-0.0342468198209344,-0.007342063532324743,-1.1176463206121552,-1.5566855265837463,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
365000.0,-0.39181598048100186,-0.0156692710791768,-0.019475014144220176,0.3384855813779186,-1.5492759485458072,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
800000.0,-0.39181598048100186,0.022557608062516735,0.08174845953216459,0.17669314782346598,-1.5566855265837463,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
399000.0,0.14576938915644239,-0.01352570776282015,-0.019475014144220176,0.23062395900828356,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1595000.0,0.14576938915644239,-0.002807891181036917,-0.019475014144220176,0.7699320708564591,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
349000.0,0.14576938915644239,-0.01209666555191572,-0.019475014144220176,0.3384855813779186,-1.5492759485458072,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
545000.0,-0.39181598048100186,-0.013168447210094043,0.016057198362045024,-0.2817187472474832,-1.5566855265837463,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
725000.0,-0.39181598048100186,-0.017812834395533446,-0.019475014144220176,0.7699320708564591,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
799000.0,-0.39181598048100186,-0.011024883893737396,-0.019475014144220176,0.7160012596716415,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
315000.0,-0.39181598048100186,-0.03496134092638662,0.05904250910133171,0.14972774223105723,-1.5566855265837463,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
375000.0,-0.39181598048100186,-0.008524060024654641,0.26547599736943833,-0.22778793606266562,-1.5492759485458072,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
195000.0,-0.39181598048100186,-0.033889559268208296,-0.019475014144220176,-0.4974419919867534,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
229000.0,-0.39181598048100186,-0.03353229871548219,-0.019475014144220176,0.3384855813779186,-1.5566855265837463,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
195000.0,-0.929401350118446,-0.04032024921727823,-0.019475014144220176,0.3384855813779186,-1.5566855265837463,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
265000.0,-0.39181598048100186,-0.030674214293673324,0.023510296595066503,-0.8479922646880674,-1.5492759485458072,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
750000.0,0.14576938915644239,0.010053488717102963,-0.019475014144220176,-4.272598774923982,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
315000.0,-0.39181598048100186,-0.022457221580972846,-0.019475014144220176,-0.9288884814652938,-1.5122280583561125,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240000.0,-0.39181598048100186,-0.02817339042459057,-0.019475014144220176,-1.036750103834929,-1.5492759485458072,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
199000.0,-0.39181598048100186,-0.03496134092638662,-0.019475014144220176,0.3384855813779186,-1.5492759485458072,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
450000.0,-0.39181598048100186,-0.004951454497393564,-0.019475014144220176,0.04186611986142212,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
430000.0,-0.39181598048100186,-0.004951454497393564,-0.019475014144220176,-1.144611726204564,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
179000.0,-0.929401350118446,-0.03781942534819548,0.003404264152496928,-0.012064691323395427,-1.5566855265837463,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
450000.0,0.14576938915644239,-0.004951454497393564,-0.019475014144220176,0.04186611986142212,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
650000.0,-0.39181598048100186,-0.0156692710791768,-0.019475014144220176,0.7160012596716415,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
495000.0,-0.39181598048100186,-0.02817339042459057,-0.019475014144220176,0.7160012596716415,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
995000.0,0.14576938915644239,0.009338967611650748,-0.019475014144220176,0.7160012596716415,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
545000.0,-0.39181598048100186,-0.013882968315546258,-0.019475014144220176,-0.22778793606266562,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
520000.0,-0.39181598048100186,-0.021028179370068414,-0.019475014144220176,0.5002780149323713,-1.5566855265837463,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
330000.0,-0.39181598048100186,-0.024600784897329493,-0.019475014144220176,0.3384855813779186,-1.5566855265837463,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1049000.0,0.14576938915644239,5.019324077194518e-05,-0.019475014144220176,0.7160012596716415,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
425000.0,-0.39181598048100186,-0.022814482133698955,-0.019475014144220176,0.7160012596716415,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
605000.0,0.6833547587938866,0.005051840978937455,-0.019475014144220176,0.7160012596716415,-1.5492759485458072,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
345000.0,-0.39181598048100186,-0.02317174268642506,-0.019475014144220176,0.7160012596716415,-1.5492759485458072,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
235000.0,-1.4669867197558903,-0.041749291428182664,-0.019475014144220176,0.7160012596716415,-1.5492759485458072,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
435000.0,0.14576938915644239,-0.01531201052645069,-0.019475014144220176,0.7160012596716415,-1.5492759485458072,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
299000.0,-0.929401350118446,-0.03353229871548219,-0.019475014144220176,0.7160012596716415,-1.5492759485458072,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
630000.0,0.14576938915644239,-0.003165151733763025,-0.019475014144220176,0.7160012596716415,-1.5492759485458072,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
270000.0,-0.929401350118446,-0.032460517057303864,-0.019475014144220176,0.7160012596716415,-1.5492759485458072,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
285000.0,-0.39181598048100186,-0.03138873539912554,-0.019475014144220176,0.23062395900828356,-1.5566855265837463,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2785000.0,2.2961108677062194,0.2219089964836849,-0.019475014144220176,-0.7670960479108412,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
899000.0,0.14576938915644239,0.009338967611650748,-0.019475014144220176,0.17669314782346598,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
475000.0,-0.39181598048100186,-0.021028179370068414,-0.019475014144220176,-3.9220485022226677,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
361000.0,-0.39181598048100186,-0.017812834395533446,-0.019475014144220176,0.3384855813779186,-1.5566855265837463,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
240000.0,-0.39181598048100186,-0.025672566555507814,-0.019475014144220176,-0.7670960479108412,-1.5492759485458072,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
685000.0,-0.39181598048100186,-0.013882968315546258,-0.019475014144220176,0.3384855813779186,-1.5566855265837463,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
265000.0,-0.39181598048100186,-0.027101608766412245,0.04274968970821498,0.2845547701931011,-1.5122280583561125,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
199000.0,-0.929401350118446,-0.033175038162756076,-0.019475014144220176,0.3384855813779186,-1.5566855265837463,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1595000.0,0.14576938915644239,-0.002807891181036917,-0.019475014144220176,0.7160012596716415,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1859000.0,0.14576938915644239,0.01541239700799458,-0.019475014144220176,0.7160012596716415,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
445000.0,-0.929401350118446,-0.033889559268208296,-0.019475014144220176,0.7160012596716415,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
385000.0,-1.4669867197558903,-0.039962988664552127,-0.019475014144220176,0.7160012596716415,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
450000.0,-0.39181598048100186,-0.024600784897329493,-0.015835128960651545,-2.3041241666781413,-1.5566855265837463,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
675000.0,-1.4669867197558903,-0.013168447210094043,-0.019475014144220176,0.662070448486824,-1.5566855265837463,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
365000.0,-0.39181598048100186,-0.024243524344603383,-0.019475014144220176,0.5811742317095976,-1.5566855265837463,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2659000.0,0.6833547587938866,0.02863103745886057,-0.019475014144220176,0.7160012596716415,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
190000.0,-0.929401350118446,-0.043178333639087095,-0.019475014144220176,0.3115201757855099,-1.5566855265837463,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
235000.0,-0.929401350118446,-0.03531860147911273,-0.02380821079132569,0.3384855813779186,-1.5566855265837463,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
199000.0,-0.929401350118446,-0.03746216479546937,-0.019475014144220176,0.23062395900828356,-1.5566855265837463,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
179000.0,-0.929401350118446,-0.03674764369001716,-0.019475014144220176,-1.845712271607192,-1.5492759485458072,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
259000.0,-0.39181598048100186,-0.03353229871548219,0.01761714915500301,0.419381798155145,-1.5566855265837463,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
235000.0,0.14576938915644239,-0.022814482133698955,-0.019475014144220176,0.3384855813779186,-1.5492759485458072,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
210000.0,-0.39181598048100186,-0.027458869319138355,-0.019475014144220176,0.3384855813779186,-1.5492759485458072,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
169000.0,-0.929401350118446,-0.04210655198090878,-0.019475014144220176,-1.1715771317969728,-1.5492759485458072,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
359000.0,-0.39181598048100186,-0.025315306002781708,-0.019475014144220176,0.419381798155145,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
745000.0,0.14576938915644239,0.0029082776625808074,0.3618462908010649,-0.7670960479108412,-1.5566855265837463,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
695000.0,-0.39181598048100186,0.003622798768033023,-0.019475014144220176,-0.06599550250821298,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
385000.0,-0.39181598048100186,-0.02638708766096003,0.08192178739804881,0.3384855813779186,-1.5566855265837463,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
590000.0,-0.39181598048100186,-0.025672566555507814,0.1985714411381292,0.5002780149323713,-1.5566855265837463,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
399000.0,-0.39181598048100186,-0.01709831329008123,-0.019475014144220176,0.3384855813779186,-1.5566855265837463,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
225000.0,-0.39181598048100186,-0.031745995951851645,-0.019475014144220176,0.3384855813779186,-1.5122280583561125,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
285000.0,-0.929401350118446,-0.03353229871548219,-0.019475014144220176,0.3384855813779186,-1.5566855265837463,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
225000.0,-0.39181598048100186,-0.03281777761002997,-0.019475014144220176,0.3384855813779186,-1.5492759485458072,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
381150.0,0.14576938915644239,-0.0203136582646162,-0.019475014144220176,0.662070448486824,-1.5122280583561125,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
275000.0,-0.39181598048100186,-0.02817339042459057,-0.019475014144220176,0.5542088261171888,-1.5492759485458072,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2450000.0,0.6833547587938866,0.06257078996784081,1.5456756147902906,0.3384855813779186,-1.5566855265837463,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
310000.0,-0.39181598048100186,-0.022814482133698955,-0.019475014144220176,0.3384855813779186,-1.5566855265837463,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
825000.0,0.14576938915644239,0.023986650273421166,-0.019475014144220176,0.0688315254538309,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
630000.0,0.14576938915644239,-0.01209666555191572,-0.019475014144220176,0.7160012596716415,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
265000.0,-0.929401350118446,-0.03746216479546937,-0.019475014144220176,0.662070448486824,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
745000.0,0.14576938915644239,0.01827048142980344,-0.019475014144220176,0.3384855813779186,-1.5566855265837463,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
399000.0,0.14576938915644239,-0.012811186657367935,-0.019475014144220176,0.6351050428944152,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
400000.0,-0.39181598048100186,-0.017812834395533446,0.1918116543686446,0.20365855341587477,-1.5566855265837463,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
499000.0,0.14576938915644239,-0.01209666555191572,-0.019475014144220176,0.6890358540792327,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
480000.0,-0.39181598048100186,-0.01674105273735512,-0.019475014144220176,-1.0906809150197465,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
199000.0,-0.929401350118446,-0.043178333639087095,-0.019475014144220176,0.3384855813779186,-1.5566855265837463,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
699000.0,0.14576938915644239,0.03184638243339554,-0.019475014144220176,-1.3064041597590166,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
252000.0,-0.929401350118446,-0.0342468198209344,-0.019475014144220176,-1.845712271607192,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
830000.0,0.14576938915644239,0.023986650273421166,-0.019475014144220176,0.0688315254538309,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
425000.0,-0.39181598048100186,-0.022814482133698955,-0.019475014144220176,0.7160012596716415,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
575000.0,0.14576938915644239,-0.008881320577380749,-0.019475014144220176,0.7160012596716415,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
395000.0,-0.39181598048100186,-0.017455573842807336,0.15402617960588452,0.17669314782346598,-1.5566855265837463,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
179500.0,-1.4669867197558903,-0.04817998137725261,-0.019475014144220176,0.7160012596716415,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
329000.0,-0.39181598048100186,-0.01852735550098566,0.1198805900266931,-3.1939825512276308,-1.5566855265837463,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
225000.0,-0.929401350118446,-0.0156692710791768,-0.019475014144220176,0.2845547701931011,-1.5566855265837463,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
610000.0,0.14576938915644239,-0.0156692710791768,-0.019475014144220176,0.3384855813779186,-1.5492759485458072,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
299000.0,0.14576938915644239,-0.0156692710791768,-0.019475014144220176,0.3384855813779186,-1.5492759485458072,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
175000.0,-0.929401350118446,-0.040677509770004346,-0.019475014144220176,0.6081396373020064,-1.5122280583561125,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
475000.0,0.14576938915644239,-0.017455573842807336,0.03338998495046707,-1.9266084883844186,-1.5566855265837463,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
110000.0,-0.929401350118446,-0.04817998137725261,-0.1323114548348477,0.3384855813779186,-1.5566855265837463,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
170000.0,-0.929401350118446,-0.040677509770004346,-0.019475014144220176,0.3384855813779186,-1.5566855265837463,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
220000.0,-0.929401350118446,-0.04353559419181321,-0.019475014144220176,-1.144611726204564,-1.5566855265837463,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
27000.0,-0.929401350118446,-0.041749291428182664,-0.14080452026317453,-1.0906809150197465,-1.5492759485458072,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
475000.0,0.14576938915644239,-0.013168447210094043,0.08452170538631211,-1.629989026867922,-1.5566855265837463,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
460000.0,-0.39181598048100186,-0.021028179370068414,0.1183206392337351,0.5002780149323713,-1.5566855265837463,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
295000.0,-0.929401350118446,-0.038533946453647695,-0.019475014144220176,0.419381798155145,-1.5566855265837463,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
250000.0,1.2209401284313308,0.009696228164376855,-0.019475014144220176,0.3384855813779186,-1.5492759485458072,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
